Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
encounter|0.000104868612504,conservative|0.00010475169502,fluctuation|5.3551539553e-05,alaska|0.000109482671286,asynchronously|0.000101888098053,symbol|9.38824945357e-05,imax|3.8412898773e-05,time-dependent|1.65738866903e-05,gigabyte-sized|5.01536241778e-05,priority|0.000123352167455,simd|4.45215146178e-05,geophysic|0.000113113566786,mechanic|9.77834773518e-06,resultant|7.44712383986e-05,physic|2.81173149391e-05,mutual|0.000113430080165,vistum|0.0001040193797,cord|0.00012086194372,generalizing|7.91476703758e-05,sail|0.000100535984167
public-domain|0.000104868612504,military|0.00010475169502,turned|5.35515395529e-05,downloading|0.000109482671286,topographical|0.000101888098053,widely-used|9.38824945357e-05,runner|3.84128987728e-05,buffer|1.65738866859e-05,release|5.01536241778e-05,therapy|0.000123352167455,depth-sorting|4.45215146176e-05,silicon|0.000113113566786,decompression|9.77834773097e-06,non-empty|7.44712383986e-05,spreadsheet|2.8117314939e-05,september|0.000113430080165,generative|0.0001040193797,reusing|0.00012086194372,consisted|7.91476703758e-05,summed|0.000100535984166
groundwater|0.000104868612504,directory|0.00010475169502,wrapped|5.35515395529e-05,circulation|0.000109482671286,72|0.000101888098053,generative|9.38824945357e-05,meshing|3.84128987728e-05,valve|1.65738866858e-05,downloading|5.01536241777e-05,compelling|0.000123352167455,delivery|4.45215146175e-05,retrieve|0.000113113566786,comfortably|9.77834773055e-06,elementary|7.44712383986e-05,subsystem|2.81173149387e-05,extra|0.000113430080165,informational|0.0001040193797,biorthogonal|0.00012086194372,rotational|7.91476703758e-05,downloading|0.000100535984166
turk|0.000104868612504,programmed|0.00010475169502,prepared|5.35515395529e-05,evenly|0.000109482671286,orthographic|0.000101888098053,repeating|9.38824945357e-05,title|3.84128987726e-05,dna|1.65738866856e-05,pelvi|5.01536241777e-05,expandable|0.000123352167455,arbitrarily|4.45215146175e-05,compiled|0.000113113566786,b-spline|9.77834773011e-06,asking|7.44712383985e-05,exterior|2.81173149379e-05,containment|0.000113430080165,rotational|0.0001040193797,oscillation|0.00012086194372,sudden|7.91476703758e-05,causing|0.000100535984166
six-degree-of-freedom|0.000104868612504,quantized|0.00010475169502,displaced|5.35515395529e-05,slab|0.000109482671286,expectation|0.000101888098053,tied|9.38824945357e-05,epidemiology|3.84128987726e-05,recursive|1.6573886683e-05,coplanar|5.01536241775e-05,mainly|0.000123352167455,ideally|4.45215146172e-05,behavimy|0.000113113566785,continuously|9.77834772823e-06,context-sensitive|7.44712383985e-05,conformational|2.81173149365e-05,woman|0.000113430080165,possess|0.0001040193797,multi-object|0.00012086194372,constellation|7.91476703757e-05,positron|0.000100535984166
evident|0.000104868612504,afford|0.00010475169502,generator|5.35515395529e-05,gridfit|0.000109482671286,serial|0.000101888098053,spatialization|9.38824945356e-05,brainstorming|3.84128987726e-05,endoscopic|1.65738866809e-05,sentence|5.01536241774e-05,octree|0.000123352167454,calibrating|4.45215146172e-05,bernstein-bezier|0.000113113566785,aperture|9.77834772206e-06,overwhelm|7.44712383985e-05,hyperplane|2.81173149351e-05,layered|0.000113430080165,cerebral|0.0001040193797,certainly|0.000120861943719,selector|7.91476703756e-05,abundance|0.000100535984166
tin|0.000104868612504,juxtaposing|0.00010475169502,time-evolving|5.35515395529e-05,tied|0.000109482671286,calibrate|0.000101888098053,row|9.38824945356e-05,triage|3.84128987726e-05,morphological|1.65738866806e-05,identifiable|5.01536241774e-05,simplicial|0.000123352167454,projector-camera|4.45215146172e-05,fix|0.000113113566785,long-range|9.77834772129e-06,region-of-interest|7.44712383985e-05,sa|2.81173149341e-05,evenly|0.000113430080165,six-degree-of-freedom|0.0001040193797,brought|0.000120861943719,hint|7.91476703756e-05,repeatedly|0.000100535984166
preprocessed|0.000104868612504,averaging|0.00010475169502,hypercube|5.35515395529e-05,biorthogonal|0.000109482671286,expanding|0.000101888098053,posses|9.38824945355e-05,unix|3.84128987725e-05,barycentric|1.657388668e-05,iri|5.01536241774e-05,international|0.000123352167454,written|4.4521514617e-05,radiation|0.000113113566785,differentiate|9.77834771895e-06,universe|7.44712383985e-05,cushion|2.81173149341e-05,circulation|0.000113430080165,glove|0.0001040193797,recreate|0.000120861943719,documentation|7.91476703755e-05,rule-based|0.000100535984166
seven|0.000104868612504,say|0.00010475169502,three-dimension|5.35515395528e-05,exterior|0.000109482671286,gbyte|0.000101888098053,in-house|9.38824945355e-05,retained|3.84128987724e-05,tetrahedral|1.65738866799e-05,atmosphere|5.01536241773e-05,say|0.000123352167454,substitution|4.4521514617e-05,ordinary|0.000113113566785,scanline|9.77834771875e-06,telecom|7.44712383983e-05,activation|2.81173149336e-05,attempted|0.000113430080165,rochester|0.0001040193797,propagating|0.000120861943719,20000|7.91476703755e-05,region-of-interest|0.000100535984166
hand-position-sensitive|0.000104868612504,in-house|0.00010475169502,accounting|5.35515395528e-05,tone|0.000109482671286,teaching|0.000101888098053,miniature|9.38824945355e-05,artefact|3.84128987722e-05,spreadsheet|1.65738866768e-05,octree-based|5.01536241773e-05,totally|0.000123352167454,cascade|4.45215146169e-05,manipulable|0.000113113566785,separating|9.77834771623e-06,heavily|7.44712383983e-05,projection-based|2.81173149332e-05,strictly|0.000113430080165,inward|0.0001040193797,resolved|0.000120861943719,feature-extraction|7.91476703754e-05,vistum|0.000100535984166
attempted|0.000104868612504,attaching|0.00010475169502,divide|5.35515395528e-05,multiplication|0.000109482671286,inherit|0.000101888098053,metabolism|9.38824945355e-05,television|3.84128987722e-05,resampling|1.65738866756e-05,bare|5.01536241772e-05,lend|0.000123352167454,high-speed|4.45215146164e-05,boid|0.000113113566785,hence|9.7783477152e-06,scatter-plot|7.44712383982e-05,discourse|2.81173149329e-05,productive|0.000113430080165,tetrahedron|0.0001040193797,know|0.000120861943719,windowing|7.91476703754e-05,benchmarking|0.000100535984166
brush|0.000104868612504,psychophysic|0.00010475169502,incrementally|5.35515395528e-05,firstly|0.000109482671286,annual|0.000101888098053,benchmarking|9.38824945354e-05,inappropriate|3.84128987722e-05,intersection|1.65738866746e-05,scanline|5.01536241772e-05,expense|0.000123352167454,morphology|4.45215146162e-05,favorably|0.000113113566785,600|9.77834771385e-06,greedy|7.44712383982e-05,interpolant|2.81173149326e-05,otherwise|0.000113430080165,fourth|0.0001040193797,gradient-based|0.000120861943719,&|7.91476703754e-05,nesting|0.000100535984166
blend|0.000104868612504,tied|0.00010475169502,tree-map|5.35515395527e-05,asynchronously|0.000109482671286,greyscale|0.000101888098053,greedy|9.38824945354e-05,raster|3.84128987718e-05,separating|1.65738866746e-05,cushion|5.01536241772e-05,formula|0.000123352167454,swapping|4.45215146161e-05,converge|0.000113113566785,organize|9.77834771159e-06,regarded|7.44712383982e-05,lung|2.8117314931e-05,marketing|0.000113430080165,low-pas|0.0001040193797,tracked|0.000120861943719,killer|7.91476703753e-05,pollutant|0.000100535984166
obviou|0.000104868612504,haptic|0.00010475169502,row|5.35515395526e-05,plug|0.000109482671286,clicking|0.000101888098053,configured|9.38824945353e-05,mt|3.84128987717e-05,decomposed|1.65738866696e-05,raycaster|5.01536241771e-05,algebra|0.000123352167454,invented|4.4521514616e-05,routine|0.000113113566785,gridfit|9.77834771098e-06,bernstein-bezier|7.44712383982e-05,undesired|2.81173149302e-05,psychophysic|0.000113430080165,dredging|0.0001040193797,consumption|0.000120861943719,conservative|7.91476703753e-05,distance-based|0.000100535984166
repair|0.000104868612504,decompose|0.00010475169502,eliminating|5.35515395526e-05,graft|0.000109482671286,configured|0.000101888098053,context-sensitive|9.38824945353e-05,conform|3.84128987717e-05,cerebral|1.65738866695e-05,externalize|5.01536241771e-05,knowing|0.000123352167454,meta-cell|4.45215146159e-05,freely|0.000113113566785,perceptual|9.77834771081e-06,turn|7.44712383981e-05,ibm|2.81173149281e-05,resultant|0.000113430080165,sail|0.0001040193797,urban|0.000120861943719,suffering|7.91476703753e-05,measurable|0.000100535984166
facial|0.000104868612504,comfortably|0.000104751695019,amplification|5.35515395525e-05,silicon|0.000109482671286,portable|0.000101888098053,stability|9.38824945353e-05,missile|3.84128987716e-05,clifford|1.65738866693e-05,human-machine|5.01536241771e-05,indicated|0.000123352167454,resampling|4.45215146159e-05,minor|0.000113113566785,calculated|9.77834770686e-06,regime|7.4471238398e-05,table-view|2.81173149277e-05,priority|0.000113430080165,bathymetric|0.0001040193797,c++|0.000120861943719,manipulable|7.91476703753e-05,provider|0.000100535984166
interplay|0.000104868612504,attached|0.000104751695019,facilitating|5.35515395525e-05,declarative|0.000109482671286,prerequisite|0.000101888098053,visited|9.38824945353e-05,charge|3.84128987716e-05,productivity|1.65738866688e-05,cursor|5.01536241771e-05,tied|0.000123352167454,ending|4.45215146158e-05,non-rigid|0.000113113566785,atom|9.77834770675e-06,higher-level|7.4471238398e-05,tree-view|2.81173149277e-05,forecast|0.000113430080165,sonification|0.0001040193797,600|0.000120861943719,minute|7.91476703753e-05,lo|0.000100535984166
conceptually|0.000104868612504,color-coded|0.000104751695019,offering|5.35515395525e-05,extra|0.000109482671286,warm|0.000101888098053,fidelity|9.38824945352e-05,encapsulate|3.84128987716e-05,old|1.65738866663e-05,skip|5.01536241771e-05,overlook|0.000123352167454,cloth|4.45215146158e-05,inherit|0.000113113566785,away|9.77834770197e-06,spacetime|7.44712383979e-05,commonplace|2.81173149276e-05,scatter|0.000113430080165,vortical|0.0001040193797,tremendou|0.000120861943719,deploying|7.91476703753e-05,iconic|0.000100535984166
built-in|0.000104868612504,kohonen|0.000104751695019,ram|5.35515395525e-05,undergraduate|0.000109482671286,boid|0.000101888098053,disseminating|9.38824945352e-05,decompression|3.84128987714e-05,visualizable|1.65738866656e-05,emerged|5.0153624177e-05,session|0.000123352167454,cosmology|4.45215146158e-05,context-sensitive|0.000113113566785,quantum|9.77834769858e-06,gouraud|7.44712383979e-05,plasma|2.81173149268e-05,manipulable|0.000113430080165,frequency-domain|0.0001040193797,circuit|0.000120861943719,elementary|7.91476703753e-05,departure|0.000100535984166
separately|0.000104868612504,fix|0.000104751695019,multiperspective|5.35515395525e-05,understandability|0.000109482671286,saliency|0.000101888098053,fourth|9.38824945351e-05,projective|3.84128987714e-05,ndt|1.65738866611e-05,streakline|5.0153624177e-05,fourth|0.000123352167454,piccolo|4.45215146157e-05,non-visual|0.000113113566785,browsing|9.77834769771e-06,27|7.44712383979e-05,symbol|2.81173149266e-05,go|0.000113430080165,cross-talk|0.0001040193797,metabolism|0.000120861943719,juxtaposing|7.91476703752e-05,well-defined|0.000100535984166
fix|0.000104868612504,1990|0.000104751695019,killer|5.35515395524e-05,plotted|0.000109482671285,literally|0.000101888098053,circulation|9.38824945351e-05,scanline|3.84128987713e-05,mx|1.65738866603e-05,pragmatic|5.01536241769e-05,3d-flow|0.000123352167454,workbench|4.45215146157e-05,concluded|0.000113113566785,nearly|9.77834769452e-06,downloading|7.44712383979e-05,1995|2.81173149263e-05,toolkit|0.000113430080165,demand-driven|0.0001040193797,cadaver|0.000120861943719,fabricated|7.91476703752e-05,uncompressed|0.000100535984166
advancement|0.000104868612504,wherever|0.000104751695019,configured|5.35515395524e-05,reach|0.000109482671285,chemist|0.000101888098053,trade|9.38824945351e-05,prognosi|3.84128987713e-05,triangular|1.65738866591e-05,distinguished|5.01536241769e-05,synchronization|0.000123352167454,oceanographic|4.45215146157e-05,ignored|0.000113113566785,failure|9.77834769261e-06,positioned|7.44712383978e-05,state-of-theart|2.81173149256e-05,dedicated|0.000113430080165,subtle|0.0001040193797,cave|0.000120861943719,walk|7.91476703751e-05,brush|0.000100535984166
cave|0.000104868612504,assemble|0.000104751695019,radiation|5.35515395524e-05,bleeding|0.000109482671285,head-position-sensitive|0.000101888098053,nesting|9.3882494535e-05,worker|3.84128987713e-05,afford|1.65738866588e-05,algorithm'|5.01536241768e-05,steel|0.000123352167454,suit|4.45215146153e-05,preconditioned|0.000113113566785,healthy|9.77834769248e-06,quirk|7.44712383978e-05,g|2.81173149255e-05,guaranteeing|0.000113430080165,concurrent|0.000104019379699,classically|0.000120861943719,canva|7.91476703751e-05,priority|0.000100535984166
begun|0.000104868612504,prism|0.000104751695019,alaska|5.35515395524e-05,45|0.000109482671285,preproces|0.000101888098053,expense|9.3882494535e-05,percent|3.84128987711e-05,contaminant|1.65738866562e-05,negligible|5.01536241768e-05,spiral|0.000123352167454,redundancy|4.4521514615e-05,single-user|0.000113113566785,differential|9.77834769069e-06,collaborate|7.44712383978e-05,controller|2.81173149248e-05,composing|0.000113430080165,hint|0.000104019379699,inversion|0.000120861943719,disseminating|7.91476703751e-05,stenose|0.000100535984166
contraction|0.000104868612504,tracker|0.000104751695019,pop|5.35515395524e-05,assemble|0.000109482671285,customer|0.000101888098053,rivet|9.3882494535e-05,pixel-based|3.84128987711e-05,nanotechnology|1.65738866554e-05,vr|5.01536241768e-05,denser|0.000123352167454,foreground|4.45215146149e-05,liver|0.000113113566785,strip|9.77834769037e-06,positron|7.44712383977e-05,ordinary|2.81173149246e-05,embodied|0.000113430080165,colon|0.000104019379699,suitability|0.000120861943719,in-depth|7.91476703751e-05,aerospace|0.000100535984166
screen-based|0.000104868612504,wide-area|0.000104751695019,rotate|5.35515395524e-05,deployment|0.000109482671285,precursor|0.000101888098052,bed|9.3882494535e-05,combinatoric|3.8412898771e-05,electric|1.65738866554e-05,mandate|5.01536241766e-05,eulerian|0.000123352167454,alleviated|4.45215146148e-05,gouraud|0.000113113566785,plan|9.77834768256e-06,tetrahedralization|7.44712383976e-05,manufacturing|2.81173149244e-05,sr|0.000113430080164,hexahedral|0.000104019379699,inferior|0.000120861943719,intuitively|7.9147670375e-05,tournament|0.000100535984165
say|0.000104868612504,antialiased|0.000104751695019,genre|5.35515395524e-05,psychophysic|0.000109482671285,1995|0.000101888098052,graphing|9.3882494535e-05,fulfilling|3.8412898771e-05,sun|1.65738866527e-05,vectorized|5.01536241766e-05,robot|0.000123352167454,malignant|4.45215146147e-05,antialiased|0.000113113566785,automating|9.77834768215e-06,fourth|7.44712383976e-05,reconfiguration|2.81173149234e-05,3d-flow|0.000113430080164,played|0.000104019379699,geological|0.000120861943719,non-visual|7.9147670375e-05,optional|0.000100535984165
altered|0.000104868612504,exposure|0.000104751695019,gleaned|5.35515395524e-05,productive|0.000109482671285,stock|0.000101888098052,meaningfulnes|9.38824945349e-05,debugger|3.84128987709e-05,degenerate|1.65738866514e-05,conversational|5.01536241766e-05,optimized|0.000123352167454,inflexible|4.45215146147e-05,auditory|0.000113113566785,paging|9.77834767977e-06,red|7.44712383976e-05,presentation—user|2.81173149228e-05,card|0.000113430080164,pollutant|0.000104019379699,built-in|0.000120861943719,elegant|7.9147670375e-05,27|0.000100535984165
stacked|0.000104868612504,hand-position-sensitive|0.000104751695019,rochester|5.35515395523e-05,optional|0.000109482671285,clarity|0.000101888098052,entirely|9.38824945349e-05,strain|3.84128987708e-05,equity|1.65738866499e-05,proportionally|5.01536241765e-05,begun|0.000123352167454,rgb|4.45215146146e-05,feel|0.000113113566785,specifying|9.77834767837e-06,batch|7.44712383976e-05,auditory|2.81173149223e-05,multiplication|0.000113430080164,ltd|0.000104019379699,colleague|0.000120861943719,biorthogonal|7.91476703749e-05,distribute|0.000100535984165
alaska|0.000104868612504,execute|0.000104751695019,non-specialist|5.35515395523e-05,briefly|0.000109482671285,pointing|0.000101888098052,encourage|9.38824945349e-05,residing|3.84128987707e-05,singularity|1.65738866484e-05,user-controlled|5.01536241765e-05,bit|0.000123352167454,regularity|4.45215146146e-05,optimally|0.000113113566785,ease|9.77834767451e-06,proper|7.44712383976e-05,attached|2.81173149222e-05,compiled|0.000113430080164,yielded|0.000104019379699,wide-area|0.000120861943719,firstly|7.91476703749e-05,visitation|0.000100535984165
tensor'|0.000104868612504,workload|0.000104751695019,speeding|5.35515395523e-05,convoluted|0.000109482671285,boom-mounted|0.000101888098052,100|9.38824945349e-05,delivery|3.84128987706e-05,rule-based|1.6573886648e-05,eliminated|5.01536241764e-05,consecutive|0.000123352167454,satellite|4.45215146145e-05,determination|0.000113113566785,costly|9.77834767301e-06,two-pas|7.44712383974e-05,level-set|2.81173149221e-05,declarative|0.000113430080164,composited|0.000104019379699,sgi|0.000120861943719,prerequisite|7.91476703749e-05,kohonen|0.000100535984165
