Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
72|2.80518633669e-05,wood|0.000117273456135,volume-rendering|3.54347606043e-05,reusing|6.39414387548e-05,pacific|8.75807970224e-05,indentation|6.80873517977e-05,competition|0.000103520663514,collaborated|7.57563490605e-05,campaign|0.000103457289546,polytope|8.61670381171e-05,mip|9.92406566618e-05,touching|6.87802576856e-05,mx|0.000134135636733,trading|8.82622646825e-06,indistinguishable|7.14606852425e-05,dozen|3.53685675422e-05,encounter|7.83475837025e-05,discharge|0.000117913575484,exhibiting|3.08079742844e-05,meta-interval|7.14049601612e-05
knowing|2.80518633669e-05,tomographic|0.000117273456135,post-processing|3.54347606043e-05,prism|6.39414387548e-05,hour|8.75807970224e-05,safe|6.80873517977e-05,propagate|0.000103520663514,syntax|7.57563490605e-05,propagate|0.000103457289546,beam|8.6167038117e-05,circumvent|9.92406566617e-05,expressing|6.87802576856e-05,2-manifold|0.000134135636733,haar|8.82622646822e-06,14|7.14606852425e-05,gbyte|3.53685675422e-05,assisting|7.83475837025e-05,tessellated|0.000117913575484,geomechanic|3.08079742844e-05,stenose|7.14049601611e-05
comfortably|2.80518633669e-05,isocontour|0.000117273456135,injecting|3.54347606043e-05,prepare|6.39414387548e-05,downloaded|8.75807970224e-05,pacific|6.80873517977e-05,painting|0.000103520663514,four-step|7.57563490605e-05,four-step|0.000103457289546,rigid-body|8.6167038117e-05,anticipate|9.92406566617e-05,mb|6.87802576856e-05,managed|0.000134135636733,svg|8.82622646817e-06,subject's|7.14606852425e-05,priority|3.53685675422e-05,verifying|7.83475837025e-05,relieve|0.000117913575484,breakdown|3.08079742843e-05,parallelizable|7.14049601611e-05
bit-stream|2.80518633669e-05,orientable|0.000117273456135,wide-area|3.54347606043e-05,naming|6.39414387548e-05,queried|8.75807970224e-05,philosophical|6.80873517977e-05,beam|0.000103520663513,dilemma|7.57563490605e-05,said|0.000103457289546,campaign|8.6167038117e-05,discrimination|9.92406566617e-05,totally|6.87802576856e-05,fashion|0.000134135636733,projective|8.82622646816e-06,real-valued|7.14606852425e-05,steel|3.53685675421e-05,targeted|7.83475837025e-05,acquiring|0.000117913575484,fix|3.08079742843e-05,imported|7.14049601611e-05
york|2.80518633669e-05,spanned|0.000117273456135,geological|3.54347606043e-05,surround|6.39414387548e-05,replaced|8.75807970224e-05,neglected|6.80873517977e-05,stimulu|0.000103520663513,constructive|7.57563490604e-05,remarkable|0.000103457289546,speech|8.6167038117e-05,unprecedented|9.92406566617e-05,xmdvtool|6.87802576856e-05,acquiring|0.000134135636733,photo-realistic|8.82622646809e-06,substructure|7.14606852425e-05,ancient|3.53685675421e-05,plausibility|7.83475837025e-05,pruning|0.000117913575484,built-in|3.08079742842e-05,embody|7.1404960161e-05
peculiar|2.80518633669e-05,bricking|0.000117273456135,isocontouring|3.54347606042e-05,radiologist|6.39414387548e-05,virtue|8.75807970223e-05,faithful|6.80873517977e-05,medial|0.000103520663513,self-organization|7.57563490604e-05,male|0.000103457289546,traded|8.6167038117e-05,half|9.92406566617e-05,ball|6.87802576855e-05,eventually|0.000134135636733,symbolic|8.82622646809e-06,managed|7.14606852424e-05,precursor|3.53685675421e-05,diverge|7.83475837024e-05,tolerance|0.000117913575484,generative|3.08079742842e-05,nontrivial|7.1404960161e-05
hand-position-sensitive|2.80518633668e-05,pollution|0.000117273456135,passing|3.54347606042e-05,nondestructive|6.39414387547e-05,lossles|8.75807970223e-05,hyperstreamline|6.80873517977e-05,worked|0.000103520663513,wasted|7.57563490604e-05,experimenting|0.000103457289546,digesting|8.6167038117e-05,heavy|9.92406566617e-05,operational|6.87802576855e-05,ago|0.000134135636733,ivory|8.82622646804e-06,geophysic|7.14606852424e-05,say|3.53685675421e-05,played|7.83475837024e-05,respectively|0.000117913575484,interrelation|3.08079742842e-05,precomputing|7.1404960161e-05
creator|2.80518633668e-05,tool'|0.000117273456135,bin|3.54347606041e-05,hz|6.39414387547e-05,rigid-body|8.75807970223e-05,unconstrained|6.80873517976e-05,soft|0.000103520663513,stenose|7.57563490604e-05,unite|0.000103457289546,experimenting|8.61670381169e-05,rivet|9.92406566616e-05,prevalent|6.87802576855e-05,installed|0.000134135636733,randomly|8.82622646796e-06,advancement|7.14606852424e-05,rule-based|3.5368567542e-05,annual|7.83475837024e-05,documented|0.000117913575484,dealt|3.08079742842e-05,alongside|7.1404960161e-05
restoration|2.80518633668e-05,soft|0.000117273456135,screen-based|3.54347606041e-05,anatomic|6.39414387547e-05,digesting|8.75807970223e-05,viewable|6.80873517976e-05,linkage|0.000103520663513,backscatter|7.57563490604e-05,indicated|0.000103457289546,steady-state|8.61670381169e-05,museum|9.92406566616e-05,downloaded|6.87802576855e-05,remarkable|0.000134135636733,unanticipated|8.82622646791e-06,surfacing|7.14606852423e-05,climatological|3.5368567542e-05,sentence|7.83475837024e-05,industrial|0.000117913575484,consequent|3.08079742842e-05,four-step|7.14049601609e-05
warped|2.80518633668e-05,fly-through|0.000117273456135,bringing|3.54347606041e-05,subject's|6.39414387547e-05,tool'|8.75807970223e-05,virtue|6.80873517976e-05,filled|0.000103520663513,groundwater|7.57563490604e-05,assisting|0.000103457289546,laying|8.61670381169e-05,smart|9.92406566616e-05,kohonen|6.87802576855e-05,wealth|0.000134135636733,sdsc|8.8262264679e-06,housing|7.14606852423e-05,revisit|3.5368567542e-05,raise|7.83475837024e-05,emerging|0.000117913575484,screen-based|3.08079742841e-05,two-step|7.14049601609e-05
irregularly|2.80518633668e-05,queried|0.000117273456135,non-standard|3.5434760604e-05,interpreter|6.39414387547e-05,noted|8.75807970223e-05,assured|6.80873517976e-05,incapable|0.000103520663513,100000|7.57563490604e-05,supplied|0.000103457289546,identity|8.61670381169e-05,stripped|9.92406566615e-05,attach|6.87802576854e-05,1991|0.000134135636733,cursor|8.8262264679e-06,unconstrained|7.14606852423e-05,evenly|3.5368567542e-05,corpu|7.83475837023e-05,geographically|0.000117913575484,gbyte|3.08079742841e-05,bathymetric|7.14049601609e-05
cadaver|2.80518633668e-05,revealing|0.000117273456134,speeding|3.5434760604e-05,synchronization|6.39414387546e-05,clue|8.75807970222e-05,17|6.80873517976e-05,lossles|0.000103520663513,propagate|7.57563490604e-05,intelligible|0.000103457289546,tone|8.61670381169e-05,spanned|9.92406566615e-05,11|6.87802576854e-05,neighboring|0.000134135636733,voxel-based|8.82622646788e-06,gestural|7.14606852423e-05,boid|3.53685675419e-05,duplicate|7.83475837023e-05,supplied|0.000117913575484,rational|3.08079742841e-05,prepare|7.14049601609e-05
mb|2.80518633668e-05,solf|0.000117273456134,mb|3.5434760604e-05,mexico|6.39414387546e-05,ray-caster|8.75807970222e-05,isocontouring|6.80873517976e-05,union|0.000103520663513,shrink|7.57563490604e-05,demanding|0.000103457289546,mexico|8.61670381169e-05,missed|9.92406566615e-05,leap|6.87802576854e-05,mover'|0.000134135636733,dbm|8.82622646787e-06,tour|7.14606852423e-05,tin|3.53685675419e-05,unimportant|7.83475837023e-05,gestural|0.000117913575484,vortical|3.0807974284e-05,bead|7.14049601609e-05
shade|2.80518633668e-05,unorganized|0.000117273456134,graceful|3.54347606039e-05,well-suited|6.39414387546e-05,seamles|8.75807970222e-05,mip|6.80873517976e-05,centerline|0.000103520663513,ensuing|7.57563490603e-05,ordinary|0.000103457289546,two-step|8.61670381169e-05,regulation|9.92406566615e-05,accelerator|6.87802576853e-05,client/server|0.000134135636733,ve|8.82622646779e-06,bernstein-bezier|7.14606852422e-05,non-occluding|3.53685675419e-05,beam|7.83475837023e-05,reconfigurable|0.000117913575484,compiled|3.0807974284e-05,prevented|7.14049601609e-05
collecting|2.80518633667e-05,impacting|0.000117273456134,repair|3.54347606039e-05,success|6.39414387546e-05,rearrange|8.75807970222e-05,collaborated|6.80873517976e-05,digesting|0.000103520663513,safe|7.57563490603e-05,discrimination|0.000103457289546,indentation|8.61670381169e-05,semitransparent|9.92406566615e-05,playback|6.87802576853e-05,multi-frequency|0.000134135636733,specialize|8.82622646776e-06,unnecessary|7.14606852422e-05,asynchronously|3.53685675419e-05,attach|7.83475837023e-05,pointer|0.000117913575484,crt|3.0807974284e-05,laying|7.14049601609e-05
composing|2.80518633667e-05,intelligently|0.000117273456134,prince|3.54347606039e-05,circumvent|6.39414387546e-05,accounted|8.75807970222e-05,strictly|6.80873517975e-05,laminar|0.000103520663513,name|7.57563490603e-05,oceanographic|0.000103457289546,surgeon|8.61670381168e-05,struggle|9.92406566615e-05,secondly|6.87802576853e-05,totally|0.000134135636733,time-accurate|8.82622646775e-06,attach|7.14606852422e-05,nondestructive|3.53685675419e-05,compressing|7.83475837023e-05,nice|0.000117913575484,alaska|3.0807974284e-05,semiology|7.14049601608e-05
bernstein|2.80518633667e-05,identity|0.000117273456134,viewable|3.54347606039e-05,polishing|6.39414387546e-05,traversed|8.75807970222e-05,hydrothermal|6.80873517975e-05,parallelizable|0.000103520663513,managed|7.57563490603e-05,identity|0.000103457289546,expense|8.61670381168e-05,isolation|9.92406566615e-05,losis|6.87802576853e-05,access|0.000134135636733,algorithm'|8.82622646769e-06,restoration|7.14606852422e-05,self-organization|3.53685675418e-05,carrying|7.83475837023e-05,denser|0.000117913575484,miniature|3.0807974284e-05,convoluted|7.14049601608e-05
prism|2.80518633667e-05,note|0.000117273456134,played|3.54347606039e-05,compilation|6.39414387545e-05,translucency|8.75807970221e-05,shrink|6.80873517975e-05,devoted|0.000103520663513,“visual|7.57563490602e-05,unnecessary|0.000103457289546,overwhelming|8.61670381168e-05,soft|9.92406566615e-05,diverge|6.87802576853e-05,severely|0.000134135636733,fidelity|8.82622646767e-06,plotted|7.14606852422e-05,manipulable|3.53685675418e-05,17|7.83475837023e-05,posed|0.000117913575484,toru|3.0807974284e-05,backward|7.14049601608e-05
hoped|2.80518633667e-05,balancing|0.000117273456134,vortical|3.54347606038e-05,low-end|6.39414387545e-05,proceed|8.75807970221e-05,rigid-body|6.80873517975e-05,assure|0.000103520663513,begun|7.57563490602e-05,arena|0.000103457289546,reynold|8.61670381167e-05,relaxation|9.92406566614e-05,arena|6.87802576853e-05,barycentric|0.000134135636733,multichannel|8.82622646766e-06,output-sensitive|7.14606852421e-05,multi-pas|3.53685675418e-05,collecting|7.83475837023e-05,liver|0.000117913575483,scripting|3.0807974284e-05,nondestructive|7.14049601608e-05
spinal|2.80518633667e-05,cull|0.000117273456134,bernstein|3.54347606038e-05,sail|6.39414387544e-05,targeted|8.75807970221e-05,relaxation|6.80873517975e-05,low-level|0.000103520663513,opened|7.57563490602e-05,look-up|0.000103457289546,pollutant|8.61670381167e-05,49|9.92406566614e-05,archaeologist|6.87802576852e-05,duplication|0.000134135636733,mimd|8.82622646762e-06,vendor|7.14606852421e-05,bleeding|3.53685675418e-05,vendor|7.83475837023e-05,costly|0.000117913575483,manifest|3.08079742839e-05,reusing|7.14049601608e-05
freeform|2.80518633666e-05,latest|0.000117273456134,eeg|3.54347606038e-05,postprocessing|6.39414387544e-05,encapsulation|8.7580797022e-05,tied|6.80873517974e-05,characterizing|0.000103520663513,housing|7.57563490602e-05,dredging|0.000103457289546,inappropriate|8.61670381167e-05,600|9.92406566614e-05,trial-and-error|6.87802576852e-05,immediate-mode|0.000134135636733,3-space|8.82622646755e-06,recreate|7.14606852421e-05,fabricated|3.53685675418e-05,afterward|7.83475837023e-05,voxelized|0.000117913575483,tournament|3.08079742839e-05,neighboring|7.14049601608e-05
passing|2.80518633666e-05,banking|0.000117273456134,fix|3.54347606038e-05,low-bandwidth|6.39414387544e-05,bone|8.7580797022e-05,higher-dimensional|6.80873517974e-05,ago|0.000103520663513,radiology|7.57563490602e-05,stripped|0.000103457289546,ignore|8.61670381167e-05,position-dependent|9.92406566614e-05,70000|6.87802576852e-05,lose|0.000134135636733,applet|8.8262264674e-06,=|7.14606852421e-05,wide-area|3.53685675418e-05,inferred|7.83475837022e-05,ball|0.000117913575483,visitation|3.08079742839e-05,dilemma|7.14049601607e-05
45|2.80518633666e-05,factorization|0.000117273456134,chunk|3.54347606038e-05,preprocessed|6.39414387543e-05,look-up|8.7580797022e-05,wealth|6.80873517974e-05,imaged|0.000103520663513,board|7.57563490602e-05,600|0.000103457289546,optimisation|8.61670381166e-05,indentation|9.92406566614e-05,discrepancy|6.87802576852e-05,rivet|0.000134135636733,multiperspective|8.82622646739e-06,listener|7.14606852421e-05,set'|3.53685675418e-05,creativity|7.83475837022e-05,bathymetric|0.000117913575483,dithering|3.08079742839e-05,back-to-front|7.14049601607e-05
graphing|2.80518633665e-05,super|0.000117273456134,plotted|3.54347606037e-05,polyhedra|6.39414387543e-05,transaction|8.7580797022e-05,densely|6.80873517974e-05,spanned|0.000103520663513,1976|7.57563490602e-05,registered|0.000103457289546,eventually|8.61670381166e-05,suspended|9.92406566614e-05,steady-state|6.87802576852e-05,nowaday|0.000134135636733,seabed|8.82622646728e-06,abundance|7.14606852421e-05,thoma|3.53685675417e-05,shaping|7.83475837022e-05,superiority|0.000117913575483,documentation|3.08079742839e-05,fem|7.14049601607e-05
lossles|2.80518633664e-05,consequently|0.000117273456134,blobby|3.54347606037e-05,attach|6.39414387542e-05,indicated|8.7580797022e-05,warning|6.80873517974e-05,ray-tracing|0.000103520663513,clearer|7.57563490602e-05,blue|0.000103457289546,inconsistent|8.61670381166e-05,shallow|9.92406566614e-05,wavefront|6.87802576851e-05,formally|0.000134135636733,codebook|8.82622646727e-06,cart|7.14606852421e-05,banking|3.53685675417e-05,accumulate|7.83475837022e-05,smart|0.000117913575483,bibliographic|3.08079742839e-05,spatializing|7.14049601607e-05
fix|2.80518633664e-05,cellular|0.000117273456134,wherever|3.54347606037e-05,inward|6.39414387542e-05,polar|8.75807970219e-05,sail|6.80873517974e-05,rearrange|0.000103520663513,distinguishable|7.57563490601e-05,severely|0.000103457289546,ambiguity|8.61670381166e-05,syntax|9.92406566613e-05,neighbourhood|6.87802576851e-05,back-to-front|0.000134135636733,ave|8.82622646726e-06,parallelizable|7.14606852421e-05,duplicate|3.53685675417e-05,tour|7.83475837022e-05,authoring|0.000117913575483,high-degree|3.08079742838e-05,collaborating|7.14049601607e-05
tour|2.80518633664e-05,filled|0.000117273456134,ltd|3.54347606036e-05,optimisation|6.39414387542e-05,300|8.75807970219e-05,c++|6.80873517973e-05,traversed|0.000103520663513,14|7.57563490601e-05,telecommunication|0.000103457289546,wasted|8.61670381166e-05,moderate|9.92406566613e-05,quantization|6.87802576851e-05,loaded|0.000134135636733,quirk|8.82622646723e-06,cost/benefit|7.1460685242e-05,precomputing|3.53685675417e-05,multi-frequency|7.83475837022e-05,laminar|0.000117913575483,meaningfully|3.08079742838e-05,condensed|7.14049601606e-05
raise|2.80518633664e-05,positional|0.000117273456134,restoration|3.54347606036e-05,patient-specific|6.39414387541e-05,cartography|8.75807970219e-05,inevitable|6.80873517973e-05,“visual|0.000103520663513,discharge|7.57563490601e-05,unstated|0.000103457289546,cellular|8.61670381165e-05,impulse|9.92406566613e-05,male|6.87802576851e-05,maximizing|0.000134135636733,theorem|8.82622646721e-06,visualizer|7.1460685242e-05,parallelizable|3.53685675416e-05,genome|7.83475837022e-05,union|0.000117913575483,30|3.08079742838e-05,scripting|7.14049601605e-05
stiffness|2.80518633663e-05,shared|0.000117273456134,inter-disciplinary|3.54347606036e-05,judgment|6.39414387541e-05,discrimination|8.75807970219e-05,self|6.80873517973e-05,cart|0.000103520663513,said|7.57563490601e-05,steel|0.000103457289546,grown|8.61670381165e-05,neglected|9.92406566612e-05,circumvent|6.8780257685e-05,afterward|0.000134135636733,compressible|8.8262264672e-06,cortical|7.1460685242e-05,tetrahedralization|3.53685675416e-05,labelling|7.83475837021e-05,beam|0.000117913575483,inward|3.08079742838e-05,income|7.14049601605e-05
containment|2.80518633663e-05,textural|0.000117273456134,manipulable|3.54347606036e-05,single-user|6.39414387541e-05,binding|8.75807970219e-05,wavefront|6.80873517973e-05,hz|0.000103520663513,key-frame|7.57563490601e-05,super|0.000103457289545,heavy|8.61670381165e-05,calibrate|9.92406566612e-05,mip|6.8780257685e-05,raise|0.000134135636733,tree-map|8.82622646718e-06,reconfiguration|7.14606852419e-05,paint|3.53685675416e-05,persist|7.83475837021e-05,sub-voxel|0.000117913575483,mb|3.08079742837e-05,convergence|7.14049601605e-05
flat|2.80518633663e-05,49|0.000117273456134,single-user|3.54347606036e-05,rgb|6.39414387541e-05,rarely|8.75807970219e-05,bathymetric|6.80873517973e-05,blend|0.000103520663513,neglected|7.575634906e-05,eventually|0.000103457289545,cortex|8.61670381165e-05,look-up|9.92406566612e-05,focus|6.8780257685e-05,reordered|0.000134135636733,categorizing|8.82622646714e-06,repeatedly|7.14606852419e-05,surfacing|3.53685675416e-05,deficiency|7.83475837021e-05,reordered|0.000117913575483,intersected|3.08079742837e-05,object-space|7.14049601605e-05
non-visual|2.80518633663e-05,lung|0.000117273456134,ambiguity|3.54347606036e-05,negate|6.39414387541e-05,immediate-mode|8.75807970218e-05,physics-based|6.80873517973e-05,except|0.000103520663513,cueing|7.575634906e-05,costly|0.000103457289545,gbyte|8.61670381165e-05,initiated|9.92406566611e-05,two-level|6.8780257685e-05,voxel'|0.000134135636733,wastewater|8.82622646711e-06,shear-warp|7.14606852419e-05,formula|3.53685675416e-05,poisson|7.83475837021e-05,balancing|0.000117913575483,post-processing|3.08079742837e-05,non-manifold|7.14049601605e-05
polytope|2.80518633663e-05,mandatory|0.000117273456134,pointing|3.54347606036e-05,prince|6.39414387541e-05,hue|8.75807970218e-05,fourier|6.80873517973e-05,output-sensitive|0.000103520663513,verifying|7.575634906e-05,cortex|0.000103457289545,accounted|8.61670381165e-05,64|9.92406566611e-05,astrophysic|6.8780257685e-05,deformed|0.000134135636733,portable|8.8262264671e-06,opened|7.14606852419e-05,isocontouring|3.53685675415e-05,suspended|7.83475837021e-05,laying|0.000117913575483,non-visual|3.08079742837e-05,velocimetry|7.14049601605e-05
