Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
leverage|0.000114622919352,estuary|5.09338258741e-05,negate|7.11443120039e-05,classroom|3.83678666108e-05,ancient|8.53858523397e-06,hoped|4.92155946607e-05,unconstrained|7.13662520701e-05,laying|0.000102949252069,perceptibility|0.000121618039382,altered|8.96476167898e-05,corpu|8.68759995084e-05,proceed|9.45470344131e-05,isocontour|9.9344982431e-05,equity|1.82312471572e-05,warning|6.69783050346e-05,medial|0.00011105760806,visualizable|5.47113425877e-05,abundance|9.95020987572e-05,bernstein|7.67914693625e-05,transaction|8.12092528286e-05
trail|0.000114622919352,ethernet|5.09338258741e-05,certainly|7.11443120038e-05,estuary|3.83678666108e-05,fund|8.53858523369e-06,repairing|4.92155946607e-05,blurred|7.136625207e-05,1991|0.000102949252069,cellular|0.000121618039382,collecting|8.96476167898e-05,strategic|8.68759995084e-05,shallow|9.45470344131e-05,real-valued|9.9344982431e-05,quirk|1.82312471572e-05,insensitive|6.69783050346e-05,purely|0.00011105760806,renewed|5.47113425875e-05,semitransparent|9.95020987572e-05,overlook|7.67914693624e-05,floating-point|8.12092528286e-05
organic|0.000114622919352,frequency-domain|5.09338258741e-05,math|7.11443120038e-05,regarded|3.83678666108e-05,middle|8.53858523364e-06,aeronautic|4.92155946606e-05,competition|7.136625207e-05,cull|0.000102949252069,sensitive|0.000121618039382,shear-warp|8.96476167897e-05,distracting|8.68759995084e-05,listener|9.45470344131e-05,particulate|9.9344982431e-05,turned|1.82312471572e-05,wood|6.69783050345e-05,impacted|0.00011105760806,antialiased|5.47113425875e-05,conceptually|9.95020987572e-05,object-space|7.67914693623e-05,subvolume|8.12092528286e-05
isocontour|0.000114622919352,topographical|5.0933825874e-05,hz|7.11443120038e-05,negate|3.83678666108e-05,archaeologist|8.53858523331e-06,100%|4.92155946606e-05,exposure|7.136625207e-05,cohesive|0.000102949252069,interfering|0.000121618039382,2nd-order|8.96476167897e-05,application-dependent|8.68759995084e-05,volume-rendering|9.4547034413e-05,creativity|9.9344982431e-05,in-depth|1.82312471572e-05,wasted|6.69783050345e-05,hyperstreamline|0.00011105760806,meta-datum|5.47113425874e-05,regulation|9.95020987572e-05,300|7.67914693623e-05,surfacing|8.12092528285e-05
decoder|0.000114622919352,popping|5.0933825874e-05,novelty|7.11443120038e-05,3d-flow|3.83678666108e-05,undesirable|8.53858523315e-06,perceptibility|4.92155946606e-05,installation|7.136625207e-05,key-frame|0.000102949252069,propagate|0.000121618039382,multi-object|8.96476167897e-05,teach|8.68759995084e-05,attach|9.4547034413e-05,naming|9.93449824309e-05,outlook|1.82312471572e-05,blobby|6.69783050345e-05,surprisingly|0.00011105760806,repairing|5.47113425874e-05,relieve|9.95020987572e-05,gp|7.67914693623e-05,rational|8.12092528285e-05
parameterization|0.000114622919352,conforming|5.0933825874e-05,60|7.11443120038e-05,lastly|3.83678666108e-05,delivery|8.53858523294e-06,dredging|4.92155946606e-05,exchange|7.136625207e-05,listener|0.000102949252069,onscreen|0.000121618039382,propagate|8.96476167897e-05,bernstein|8.68759995084e-05,accounted|9.45470344129e-05,undesired|9.93449824309e-05,non-convex|1.82312471572e-05,recursively|6.69783050345e-05,tertiary|0.00011105760806,regarded|5.47113425874e-05,contaminated|9.95020987572e-05,tightly-coupled|7.67914693623e-05,particulate|8.12092528285e-05
earth'|0.000114622919352,hz|5.0933825874e-05,holding|7.11443120038e-05,labelling|3.83678666107e-05,topographical|8.53858523278e-06,condensed|4.92155946605e-05,multi-pas|7.136625207e-05,mosaic|0.000102949252069,pixel-oriented|0.000121618039382,aided|8.96476167897e-05,extensively|8.68759995084e-05,hydrothermal|9.45470344129e-05,circuit|9.93449824309e-05,rotational|1.82312471572e-05,cortex|6.69783050344e-05,one-way|0.00011105760806,object-space|5.47113425874e-05,inevitable|9.95020987572e-05,perturbed|7.67914693622e-05,subject's|8.12092528285e-05
rearrange|0.000114622919352,sharing|5.0933825874e-05,receive|7.11443120037e-05,tightly-coupled|3.83678666107e-05,procedurally|8.53858523276e-06,spinal|4.92155946605e-05,multi-object|7.13662520699e-05,self|0.000102949252069,fish-eye|0.000121618039382,heavy|8.96476167897e-05,string|8.68759995084e-05,accomplishing|9.45470344129e-05,smart|9.93449824309e-05,staining|1.82312471571e-05,tightly-coupled|6.69783050344e-05,voxelized|0.00011105760806,ame|5.47113425874e-05,customizing|9.95020987571e-05,said|7.67914693622e-05,male|8.12092528285e-05
acceptable|0.000114622919352,psychophysical|5.09338258739e-05,rivet|7.11443120037e-05,bifurcation|3.83678666107e-05,visage|8.53858523259e-06,attracted|4.92155946605e-05,groundwater|7.13662520699e-05,losis|0.000102949252069,=|0.000121618039382,cost/benefit|8.96476167896e-05,volume-based|8.68759995083e-05,prepare|9.45470344129e-05,reused|9.93449824309e-05,cluster-based|1.82312471571e-05,subsequence|6.69783050344e-05,carrying|0.00011105760806,reusable|5.47113425874e-05,tomographic|9.95020987571e-05,1991|7.67914693622e-05,undesired|8.12092528283e-05
multilevel|0.000114622919352,flat|5.09338258739e-05,regime|7.11443120036e-05,in-house|3.83678666107e-05,haze|8.53858523227e-06,installed|4.92155946605e-05,bathymetric|7.13662520699e-05,carrying|0.000102949252069,circuit|0.000121618039382,soft|8.96476167896e-05,faithful|8.68759995083e-05,closenes|9.45470344129e-05,totally|9.93449824309e-05,volume's|1.82312471571e-05,receive|6.69783050343e-05,cellular|0.00011105760806,chunk|5.47113425874e-05,ensuing|9.95020987571e-05,occluding|7.67914693622e-05,limiting|8.12092528283e-05
sgi|0.000114622919352,prevented|5.09338258739e-05,20000|7.11443120036e-05,featured|3.83678666107e-05,intracranial|8.53858523225e-06,non-invasive|4.92155946605e-05,crash|7.13662520699e-05,multilevel|0.000102949252069,lake|0.000121618039382,brought|8.96476167896e-05,inevitable|8.68759995083e-05,low-bandwidth|9.45470344129e-05,bathymetric|9.93449824308e-05,physiology|1.82312471571e-05,topographical|6.69783050343e-05,impacting|0.00011105760806,tetrahedralization|5.47113425874e-05,multilevel|9.95020987571e-05,repairing|7.67914693622e-05,fem|8.12092528282e-05
abstractly|0.000114622919352,inter-disciplinary|5.09338258739e-05,decoding|7.11443120036e-05,tremendou|3.83678666107e-05,assuming|8.53858523222e-06,declarative|4.92155946605e-05,naming|7.13662520699e-05,coulomb|0.000102949252069,maximizing|0.000121618039382,64|8.96476167896e-05,incapable|8.68759995083e-05,pet|9.45470344129e-05,raised|9.93449824308e-05,invisible|1.82312471569e-05,viewable|6.69783050343e-05,carefully|0.00011105760806,electric|5.47113425873e-05,greyscale|9.95020987571e-05,housing|7.67914693622e-05,reusing|8.12092528282e-05
detail-in-context|0.000114622919352,wide-area|5.09338258739e-05,retained-mode|7.11443120036e-05,eeg|3.83678666107e-05,breaking|8.53858523218e-06,shaping|4.92155946605e-05,self|7.13662520699e-05,vendor|0.000102949252069,2-manifold|0.000121618039381,subtree|8.96476167896e-05,coulomb|8.68759995083e-05,archaeologist|9.45470344129e-05,discharge|9.93449824308e-05,vortical|1.82312471569e-05,originally|6.69783050343e-05,implementer|0.00011105760806,attached|5.47113425873e-05,comprehensively|9.95020987571e-05,san|7.67914693621e-05,clue|8.12092528282e-05
vendor|0.000114622919352,receive|5.09338258739e-05,inward|7.11443120036e-05,directory|3.83678666106e-05,regularity|8.53858523193e-06,suggestive|4.92155946605e-05,advancement|7.13662520699e-05,implementer|0.000102949252069,uniquely|0.000121618039381,traversed|8.96476167896e-05,compressing|8.68759995083e-05,four-step|9.45470344129e-05,comfortably|9.93449824307e-05,visualizable|1.82312471569e-05,fabricated|6.69783050343e-05,documented|0.00011105760806,imported|5.47113425873e-05,dredging|9.9502098757e-05,200|7.67914693621e-05,laying|8.12092528282e-05
dissection|0.000114622919352,intelligible|5.09338258739e-05,multi-pas|7.11443120036e-05,repairing|3.83678666106e-05,disc|8.53858523176e-06,blurred|4.92155946604e-05,trial-and-error|7.13662520698e-05,william|0.000102949252069,bathymetric|0.000121618039381,join|8.96476167896e-05,wood|8.68759995082e-05,substantially|9.45470344128e-05,hour|9.93449824307e-05,manifest|1.82312471568e-05,leap|6.69783050343e-05,reynold|0.00011105760806,september|5.47113425873e-05,math|9.9502098757e-05,totally|7.67914693621e-05,1984|8.12092528282e-05
pre-computed|0.000114622919352,rational|5.09338258738e-05,mover'|7.11443120036e-05,main-memory|3.83678666106e-05,fish|8.53858523175e-06,attaching|4.92155946604e-05,decay|7.13662520698e-05,letting|0.000102949252069,exponentially|0.000121618039381,mx|8.96476167896e-05,two-step|8.68759995081e-05,reaction|9.45470344128e-05,impacting|9.93449824307e-05,i/o-optimal|1.82312471568e-05,surround|6.69783050342e-05,wood|0.00011105760806,laminar|5.47113425872e-05,averaging|9.9502098757e-05,pointer|7.6791469362e-05,2-manifold|8.12092528282e-05
shaped|0.000114622919352,manipulable|5.09338258738e-05,convergence|7.11443120035e-05,restoration|3.83678666105e-05,sdsc|8.53858523174e-06,inferior|4.92155946604e-05,downloaded|7.13662520698e-05,formally|0.000102949252069,alongside|0.000121618039381,characterizing|8.96476167895e-05,mip|8.68759995081e-05,transaction|9.45470344128e-05,abundance|9.93449824307e-05,aeronautic|1.82312471568e-05,quantization|6.69783050342e-05,severely|0.000111057608059,discriminant|5.47113425872e-05,distracting|9.9502098757e-05,perceptibility|7.6791469362e-05,asynchronously|8.12092528281e-05
textural|0.000114622919352,blurred|5.09338258738e-05,reusing|7.11443120035e-05,dose|3.83678666105e-05,mimd|8.53858523172e-06,packed|4.92155946604e-05,tracked|7.13662520698e-05,shear|0.000102949252069,ensuing|0.000121618039381,housing|8.96476167895e-05,downloaded|8.68759995081e-05,negate|9.45470344128e-05,interpreter|9.93449824307e-05,viewer'|1.82312471568e-05,san|6.69783050342e-05,comfortably|0.000111057608059,"""virtual|5.47113425872e-05",his/her|9.9502098757e-05,eulerian|7.6791469362e-05,law|8.12092528281e-05
key-frame|0.000114622919352,adjacency|5.09338258738e-05,non-standard|7.11443120035e-05,1976|3.83678666105e-05,ivory|8.53858523168e-06,meaningfulnes|4.92155946604e-05,oceanic|7.13662520697e-05,summarizing|0.000102949252069,voxel'|0.000121618039381,redundant|8.96476167895e-05,formally|8.68759995081e-05,mx|9.45470344127e-05,2001|9.93449824307e-05,fair|1.82312471568e-05,conforming|6.69783050341e-05,1984|0.000111057608059,algebra|5.47113425872e-05,focus|9.95020987569e-05,inevitable|7.6791469362e-05,application-dependent|8.12092528281e-05
decay|0.000114622919352,faithful|5.09338258738e-05,hoped|7.11443120035e-05,kdd|3.83678666105e-05,ideally|8.53858523165e-06,featured|4.92155946603e-05,faithful|7.13662520697e-05,actor|0.000102949252069,11|0.000121618039381,dilemma|8.96476167895e-05,11|8.68759995081e-05,immediate-mode|9.45470344127e-05,convection|9.93449824307e-05,non|1.82312471568e-05,metabolism|6.6978305034e-05,orientable|0.000111057608059,repair|5.47113425872e-05,note|9.95020987569e-05,hydrothermal|7.6791469362e-05,road|8.1209252828e-05
listener|0.000114622919352,competition|5.09338258737e-05,clearer|7.11443120035e-05,wasted|3.83678666105e-05,cone|8.53858523162e-06,september|4.92155946603e-05,relying|7.13662520697e-05,incapable|0.000102949252069,associate|0.000121618039381,acquiring|8.96476167895e-05,decoding|8.68759995081e-05,minimization|9.45470344127e-05,pixel-oriented|9.93449824306e-05,client-server|1.82312471568e-05,outer|6.6978305034e-05,appropriately|0.000111057608059,portability|5.47113425872e-05,clearer|9.95020987568e-05,office|7.67914693619e-05,clearer|8.1209252828e-05
immediate-mode|0.000114622919352,evident|5.09338258737e-05,ago|7.11443120034e-05,rejection|3.83678666105e-05,elevation|8.5385852316e-06,repair|4.92155946603e-05,inter-disciplinary|7.13662520697e-05,archaeologist|0.000102949252069,compensate|0.000121618039381,endoscopic|8.96476167894e-05,deformable|8.6875999508e-05,accentuate|9.45470344127e-05,initiated|9.93449824306e-05,crm|1.82312471568e-05,naming|6.6978305034e-05,metabolism|0.000111057608059,3d-flow|5.47113425871e-05,non-manifold|9.95020987568e-05,11|7.67914693619e-05,interpreter|8.1209252828e-05
asium|0.000114622919352,single-user|5.09338258736e-05,executing|7.11443120034e-05,interoperability|3.83678666105e-05,multichannel|8.53858523157e-06,off-line|4.92155946602e-05,indispensable|7.13662520697e-05,sheet|0.000102949252069,physicist|0.000121618039381,surprisingly|8.96476167894e-05,theater|8.6875999508e-05,verbal|9.45470344127e-05,pre-defined|9.93449824306e-05,breakdown|1.82312471567e-05,comprehensively|6.6978305034e-05,opened|0.000111057608059,groundwater|5.47113425871e-05,translucency|9.95020987568e-05,incompressible|7.67914693619e-05,hyperstreamline|8.1209252828e-05
embody|0.000114622919352,march|5.09338258736e-05,moderate|7.11443120034e-05,attracted|3.83678666105e-05,meta-cell|8.53858523143e-06,discrimination|4.92155946602e-05,incompressible|7.13662520697e-05,precision|0.000102949252069,reusability|0.000121618039381,comfortably|8.96476167894e-05,condensed|8.6875999508e-05,painting|9.45470344127e-05,xmdvtool|9.93449824306e-05,manipulable|1.82312471567e-05,discretization|6.6978305034e-05,floating-point|0.000111057608059,polyhedra|5.47113425871e-05,mx|9.95020987568e-05,back-to-front|7.67914693619e-05,indentation|8.1209252828e-05
inevitable|0.000114622919352,averaging|5.09338258736e-05,irregularly|7.11443120034e-05,attach|3.83678666104e-05,fieldview|8.53858523139e-06,compiled|4.92155946602e-05,16|7.13662520696e-05,neighbourhood|0.000102949252069,key-frame|0.000121618039381,orientable|8.96476167894e-05,unnecessary|8.68759995079e-05,initiated|9.45470344127e-05,neglected|9.93449824306e-05,satisfied|1.82312471567e-05,paint|6.6978305034e-05,key-frame|0.000111057608059,rejection|5.47113425871e-05,maximizing|9.95020987568e-05,conforming|7.67914693619e-05,groundwater|8.12092528279e-05
simplistic|0.000114622919352,declarative|5.09338258736e-05,self|7.11443120034e-05,knowing|3.83678666104e-05,mandate|8.53858523136e-06,listener|4.92155946602e-05,season|7.13662520696e-05,parameterization|0.000102949252069,thorough|0.000121618039381,dredging|8.96476167893e-05,equity|8.68759995079e-05,soft|9.45470344127e-05,middle|9.93449824306e-05,awkward|1.82312471567e-05,overlook|6.6978305034e-05,clearer|0.000111057608059,contraction|5.47113425871e-05,multiplication|9.95020987568e-05,urban|7.67914693619e-05,1991|8.12092528279e-05
drive|0.000114622919352,restoration|5.09338258736e-05,banding|7.11443120034e-05,demonstrator|3.83678666104e-05,sight|8.53858523134e-06,negligible|4.92155946602e-05,geographically|7.13662520696e-05,cerebral|0.000102949252069,immediate-mode|0.000121618039381,indentation|8.96476167893e-05,immediate-mode|8.68759995079e-05,tomographic|9.45470344126e-05,authoring|9.93449824305e-05,fourth|1.82312471567e-05,strategic|6.69783050339e-05,moderate|0.000111057608059,public-domain|5.4711342587e-05,legibility|9.95020987567e-05,acquiring|7.67914693619e-05,imported|8.12092528279e-05
accelerator|0.000114622919352,navigated|5.09338258735e-05,2-manifold|7.11443120033e-05,cave|3.83678666103e-05,fix|8.53858523132e-06,succeed|4.92155946602e-05,propagating|7.13662520695e-05,degradation|0.000102949252069,fairly|0.000121618039381,repelling|8.96476167893e-05,surfacing|8.68759995079e-05,surfacing|9.45470344126e-05,decoding|9.93449824305e-05,telecom|1.82312471566e-05,robotic|6.69783050338e-05,reconfigurable|0.000111057608059,tightly-coupled|5.4711342587e-05,parallelizable|9.95020987567e-05,favorably|7.67914693619e-05,eda|8.12092528279e-05
faithful|0.000114622919352,experimenting|5.09338258735e-05,adjacency|7.11443120033e-05,excessive|3.83678666103e-05,eliminated|8.53858523128e-06,wavelength|4.921559466e-05,inevitable|7.13662520695e-05,membership|0.000102949252069,necessity|0.000121618039381,preoperative|8.96476167892e-05,robotic|8.68759995078e-05,filled|9.45470344126e-05,wavelength|9.93449824305e-05,defense|1.82312471566e-05,averaging|6.69783050338e-05,attach|0.000111057608059,graphing|5.4711342587e-05,initiated|9.95020987567e-05,physicist|7.67914693619e-05,unnecessary|8.12092528279e-05
discrimination|0.000114622919352,five-dimensional|5.09338258735e-05,steel|7.11443120032e-05,inter-disciplinary|3.83678666103e-05,seafloor|8.53858523128e-06,watson|4.921559466e-05,14|7.13662520694e-05,gaze|0.000102949252069,cohesive|0.000121618039381,saving|8.96476167892e-05,middle|8.68759995078e-05,backward|9.45470344125e-05,proximity-based|9.93449824304e-05,compaction|1.82312471566e-05,antialiased|6.69783050338e-05,voxel'|0.000111057608059,guaranteed|5.4711342587e-05,leap|9.95020987567e-05,averaging|7.67914693618e-05,barycentric|8.12092528278e-05
1000|0.000114622919352,season|5.09338258735e-05,ordinary|7.11443120032e-05,laminar|3.83678666103e-05,cursor|8.5385852312e-06,tensor'|4.921559466e-05,rational|7.13662520694e-05,unstated|0.000102949252068,former|0.000121618039381,beam|8.96476167892e-05,fem|8.68759995078e-05,balanced|9.45470344125e-05,analyst'|9.93449824304e-05,world-wide|1.82312471566e-05,two-step|6.69783050338e-05,outer|0.000111057608059,parallelizable|5.4711342587e-05,necessarily|9.95020987567e-05,march|7.67914693618e-05,pre-defined|8.12092528278e-05
parallelizable|0.000114622919352,wisdom|5.09338258735e-05,mosaic|7.11443120032e-05,encouraging|3.83678666103e-05,rational|8.53858523115e-06,cart|4.921559466e-05,byte|7.13662520694e-05,saving|0.000102949252068,eventually|0.000121618039381,theater|8.96476167892e-05,alongside|8.68759995078e-05,decoder|9.45470344125e-05,crash|9.93449824304e-05,fairly|1.82312471566e-05,volume-based|6.69783050338e-05,superimposed|0.000111057608059,blend|5.47113425869e-05,11|9.95020987566e-05,subtle|7.67914693618e-05,drife|8.12092528278e-05
wisdom|0.000114622919352,attachment|5.09338258735e-05,17|7.11443120032e-05,firstly|3.83678666103e-05,3-manifold|8.53858523112e-06,customizing|4.92155946599e-05,organ|7.13662520694e-05,a-ß|0.000102949252068,centerline|0.000121618039381,isocontour|8.96476167891e-05,colonoscopy|8.68759995078e-05,altered|9.45470344125e-05,finer|9.93449824304e-05,stiffness|1.82312471566e-05,faithful|6.69783050337e-05,dividing|0.000111057608059,customizing|5.47113425869e-05,prevented|9.95020987566e-05,gaze|7.67914693617e-05,organ|8.12092528277e-05
